% Model:              n169_d38.75_R19.5_r7_rmaxerror0.06_external_axion_field.mph
% Version:            COMSOL 6.1.0.282
% Date:               Mar 28 2024, 11:39
% Table:              Table 1 - Global Evaluation 1
% freq (GHz)             C (1)                    A (m^2)                  Q (1)                    Q_alt (rad)              Ploss (W/m)              Pexp (W/m)               Pohmic (W/m)
11.509675000000001       0.18293149142995138      0.1755345093007754       22322.823839759894       16505.130774603593       3.817290145730205E-22    1.486430909206921E-21    5.1631229670381E-22
11.50975                 0.1762421290242636       0.1755345093007754       22323.50986268603        16506.38953651016        3.1149113384487205E-22   1.4321290667729227E-21   4.212941416242355E-22
11.509825000000001       0.16953562363704328      0.1755345093007754       22324.18651846866        16507.64604250019        2.569622037411154E-22    1.377683289887977E-21    3.4752910338761806E-22
11.5099                  0.16281876497938985      0.1755345093007754       22324.852839967712       16508.899007508393       2.1449346967214166E-22   1.3231487510422783E-21   2.900801334297727E-22
11.509975                0.15609882171189385      0.1755345093007754       22325.5078206545         16510.147067482623       1.8114561024413037E-22   1.2685845305734874E-21   2.449703358910111E-22
11.510050000000001       0.1493835512271715       0.1755345093007754       22326.150415555683       16511.388778410397       1.5468639480376185E-22   1.214053697147738E-21    2.0917962376523755E-22
11.510125                0.14268120722223313      0.1755345093007754       22326.77954255156        16512.622615770848       1.3345864091463193E-22   1.1596233702137692E-21   1.8046598392697104E-22
11.510200000000001       0.13600054471299625      0.1755345093007754       22327.394084058917       16513.846974472068       1.1623919922863817E-22   1.1053647615842728E-21   1.5717464838263805E-22
11.510275                0.12935082212869792      0.1755345093007754       22327.992889131616       16515.06016933298        1.0212287045803776E-22   1.0513531931789478E-21   1.3808102041770775E-22
11.51035                 0.12274180011531674      0.1755345093007754       22328.574776007114       16516.260436171022       9.043506148248662E-23    9.976680878920702E-22    1.2227249461640834E-22
11.510425000000001       0.11618373665536824      0.1755345093007754       22329.138535128805       16517.445933559018       8.066843026522285E-23    9.443929303698926E-22    1.0906273790432373E-22
11.5105                  0.10968737812505673      0.1755345093007754       22329.682932669482       16518.614745311646       7.243756245392345E-23    8.916151945932476E-22    9.793036901083787E-23
11.510575000000001       0.10326394589641859      0.1755345093007754       22330.206714579603       16519.764883762517       6.544663133907062E-23    8.394262350522589E-22    8.847520479869742E-23
11.51065                 0.09692511810638466      0.1755345093007754       22330.70861117793        16520.89429388953        5.94662445449496E-23     7.879211384166644E-22    8.038693613934518E-23
11.510725                0.09068300623926759      0.1755345093007754       22331.187342299865       16522.00085834128        5.43167587931305E-23     7.371985328062943E-22    7.34225548107685E-23
11.510800000000001       0.08455012617854922      0.1755345093007754       22331.641623009888       16523.08240341299        4.98561560985931E-23     6.873603518441765E-22    6.73899516965179E-23
11.510875                0.07853936343792203      0.1755345093007754       22332.07016987911        16524.136706011355       4.597115388659539E-23    6.3851155111705255E-22   6.213589018183276E-23
11.510950000000001       0.07266393231601351      0.1755345093007754       22332.47170782095        16525.161501638773       4.2570624694730906E-23   5.907597749518341E-22    5.753710416028593E-23
11.511025                0.06693732877967547      0.1755345093007754       22332.84497746776        16526.15449341799        3.958067923496603E-23    5.442149719122819E-22    5.349364635093454E-23
11.5111                  0.061373276953503024     0.1755345093007754       22333.18874306238        16527.113362162312       3.6940958131322194E-23   4.989889580171407E-22    4.992387177739506E-23
11.511175000000001       0.05598566917097341      0.1755345093007754       22333.501800827056       16528.03577748324        3.4601809950264153E-23   4.551949273188806E-22    4.676062025841828E-23
11.51125                 0.05078849963224996      0.1755345093007754       22333.7829877617         16528.919409911075       3.2522125029134987E-23   4.129469102179274E-22    4.394828607854524E-23
11.511325000000001       0.045795791823658574     0.1755345093007754       22334.0311908095         16529.761943984213       3.0667658877833256E-23   3.72359180788723E-22     4.1440549959252275E-23
11.5114                  0.041021519958275084     0.1755345093007754       22334.245356319072       16530.56109224479        2.900972422262037E-23    3.3354561525106576E-22   3.919860972888885E-23
11.511475                0.03647952482377141      0.1755345093007754       22334.42449971578        16531.314610055888       2.752416295701137E-23    2.966190047586292E-22    3.718978964731675E-23
11.511550000000002       0.03218342454686456      0.1755345093007754       22334.567715287907       16532.020311135522       2.619053233386126E-23    2.616903266866962E-22    3.5386439550784294E-23
11.511625                0.028146520912486792     0.1755345093007754       22334.674185977656       16532.676083680326       2.4991456405851573E-23   2.2886797965630156E-22   3.376505753891702E-23
11.511700000000001       0.024381702012566012     0.1755345093007754       22334.74319306018        16533.27990693005        2.391210587343297E-23    1.9825698865179075E-22   3.2305586365298685E-23
11.511775                0.02090134211963977      0.1755345093007754       22334.77412558418        16533.829868005192       2.2939778422166222E-23   1.699581875740806E-22    3.099084576432043E-23
11.51185                 0.01771719980537166      0.1755345093007754       22334.766489439175       16534.324178829193       2.206355824177425E-23    1.4406738759270614E-22   2.980607188964285E-23
11.511925000000002       0.014840315438118232     0.1755345093007754       22334.719915913574       16534.76119293174        2.127403835060716E-23    1.2067454059153979E-22   2.873854171087173E-23
11.512                   0.012280909283755529     0.1755345093007754       22334.634169602374       16535.139421915956       2.0563093054371162E-23   9.986290773768729E-23    2.777726522738813E-23
11.512075000000001       0.01004828151784979      0.1755345093007754       22334.509155525193       16535.4575513614         1.9923690675852974E-23   8.170824388533834E-23    2.69127321567554E-23
11.51215                 0.008150715509691273     0.1755345093007754       22334.34492532027        16535.714455929883       1.9349738830793357E-23   6.627800895064249E-23    2.6136702647953218E-23
11.512225                0.006595385771964306     0.1755345093007754       22334.14168238704        16535.909213440176       1.8835956168666987E-23   5.363061765955613E-23    2.5442033793113224E-23
11.512300000000002       0.00538827196630729      0.1755345093007754       22333.89978585852        16536.041117681067       1.8377765764539108E-23   4.381473903496458E-23    2.482253542594078E-23
11.512375                0.004534080331961376     0.1755345093007754       22333.619753301962       16536.10968974287        1.797120633771588E-23    3.686865679247334E-23    2.4272850033625603E-23
11.512450000000001       0.004036173838396273     0.1755345093007754       22333.302262060268       16536.114687661127       1.761285824429544E-23    3.281970126334043E-23    2.3788352652536597E-23
11.512525                0.0038965122710713437    0.1755345093007754       22332.948149168275       16536.0561141884         1.729978180125358E-23    3.168376270343906E-23    2.3365067443875542E-23
11.5126                  0.004115603333495726     0.1755345093007754       22332.55840979978        16535.934222534714       1.702946598374352E-23    3.346489480735228E-23    2.2999598300245545E-23
11.512675000000002       0.004692465693286418     0.1755345093007754       22332.13419422514        16535.74951994753        1.679978592461486E-23    3.81550159661863E-23     2.268907135803022E-23
11.51275                 0.005624604717815333     0.1755345093007754       22331.676803285038       16535.502769037445       1.660896795854934E-23    4.57337143100047E-23     2.2431087714398514E-23
11.512825000000001       0.006908001440537221     0.1755345093007754       22331.187682412852       16535.1949867928         1.645556120803434E-23    5.616816089612103E-23    2.222368499244913E-23
11.5129                  0.00853711507609813      0.1755345093007754       22330.66841426333        16534.827441267313       1.6338414920086633E-23   6.941313357518066E-23    2.2065306684351758E-23
11.512975                0.010504899168954593     0.1755345093007754       22330.12071003138        16534.401645964364       1.625666093883276E-23    8.541115215463927E-23    2.1954778440659929E-23
11.513050000000002       0.012802831219325874     0.1755345093007754       22329.546399568273       16533.919351986166       1.6209700851215937E-23   1.0409272350757419E-22   2.189129067979879E-23
11.513125                0.015420955392719902     0.1755345093007754       22328.94742042559        16533.38253805222        1.619719747493163E-23    1.2537669333260876E-22   2.187438707002209E-23
11.513200000000001       0.01834793768730271      0.1755345093007754       22328.32580597349        16532.793398533388       1.6219070477692912E-23   1.4917069937705743E-22   2.1903958598450303E-23
11.513275                0.02157113271848341      0.1755345093007754       22327.68367275899        16532.154329680518       1.6275496027779793E-23   1.7537171918373472E-22   2.1980243091700728E-23
11.51335                 0.025076661081658916     0.1755345093007754       22327.023207278333       16531.46791425761        1.6366910483931635E-23   2.0386670380740778E-22   2.210383019884574E-23
11.513425000000002       0.028849496084952197     0.1755345093007754       22326.346652348388       16530.736904816225       1.6494018240916246E-23   2.345332875741318E-22    2.227567199382983E-23
